datetime,open,high,low,close,volume
2021-12-08 14:00:00,4291.82,4454.6,4285.2,4403.49,302243.199
2021-12-08 16:00:00,4403.5,4421.44,4364.67,4377.25,123037.931
2021-12-08 18:00:00,4377.26,4420.0,4363.11,4381.55,71284.501
2021-12-08 20:00:00,4381.56,4425.37,4372.59,4413.03,56596.025
2021-12-08 22:00:00,4413.03,4441.0,4375.0,4435.33,94300.472
2021-12-09 00:00:00,4435.7,4490.97,4403.14,4409.02,174655.44
2021-12-09 02:00:00,4408.99,4418.15,4349.54,4358.86,143279.057
2021-12-09 04:00:00,4358.35,4391.92,4352.96,4371.37,57747.229
2021-12-09 06:00:00,4371.38,4412.96,4340.03,4378.05,144175.472
2021-12-09 08:00:00,4378.33,4378.86,4280.64,4311.9,187976.525
2021-12-09 10:00:00,4311.89,4318.72,4268.11,4303.7,103755.31
2021-12-09 12:00:00,4303.72,4322.65,4261.63,4299.24,143898.448
2021-12-09 14:00:00,4299.22,4312.57,4134.82,4199.53,339625.14
2021-12-09 16:00:00,4198.91,4233.13,4157.38,4162.8,135995.3
2021-12-09 18:00:00,4162.8,4177.33,4096.02,4122.65,202801.271
2021-12-09 20:00:00,4122.65,4176.9,4075.0,4163.8,162465.787
2021-12-09 22:00:00,4163.81,4201.01,4103.0,4103.8,108957.537
2021-12-10 00:00:00,4103.8,4199.09,4097.02,4155.51,195080.436
2021-12-10 02:00:00,4155.5,4184.31,4125.4,4138.79,77085.826
2021-12-10 04:00:00,4139.29,4163.49,4100.9,4119.68,73925.21
2021-12-10 06:00:00,4119.82,4140.0,4018.05,4029.38,181663.998
2021-12-10 08:00:00,4029.38,4104.89,4019.0,4099.56,119197.121
2021-12-10 10:00:00,4099.56,4170.0,4084.2,4154.82,143699.661
2021-12-10 12:00:00,4154.81,4232.0,4132.32,4200.96,219124.436
2021-12-10 14:00:00,4200.95,4216.93,3981.33,4020.1,394240.689
2021-12-10 16:00:00,4020.09,4021.08,3928.88,3969.17,290625.602
2021-12-10 18:00:00,3969.5,4032.28,3959.38,4014.81,139993.401
2021-12-10 20:00:00,4014.81,4056.47,3984.45,3993.06,96914.729
2021-12-10 22:00:00,3993.01,4005.29,3882.84,3895.95,191494.397
2021-12-11 00:00:00,3895.85,4002.35,3831.01,3967.23,320358.685
2021-12-11 02:00:00,3967.22,4042.2,3952.22,4007.43,133516.688
2021-12-11 04:00:00,4007.43,4047.61,4007.13,4029.08,95083.017
2021-12-11 06:00:00,4029.08,4069.85,3929.96,3976.68,195707.549
2021-12-11 08:00:00,3976.68,4087.16,3963.76,4012.14,277517.351
2021-12-11 10:00:00,4012.15,4035.38,3999.57,4012.36,85560.993
2021-12-11 12:00:00,4012.39,4062.0,3991.8,4008.76,130848.444
2021-12-11 14:00:00,4008.75,4058.86,3988.83,4056.69,95041.123
2021-12-11 16:00:00,4056.32,4094.82,4033.24,4043.97,137914.328
2021-12-11 18:00:00,4043.98,4052.52,3997.17,4002.41,65177.225
2021-12-11 20:00:00,4002.61,4034.5,3975.0,4026.18,62067.736
2021-12-11 22:00:00,4026.37,4093.12,4008.19,4089.81,130961.788
2021-12-12 00:00:00,4088.86,4098.09,4030.03,4035.77,83748.928
2021-12-12 02:00:00,4035.8,4054.72,4026.03,4041.67,42528.366
2021-12-12 04:00:00,4041.67,4047.38,4001.79,4035.95,74218.05
2021-12-12 06:00:00,4035.48,4061.7,4032.01,4054.7,44883.094
2021-12-12 08:00:00,4054.69,4059.6,3990.72,4002.31,101428.526
2021-12-12 10:00:00,4002.31,4058.54,3985.0,4035.13,101725.525
2021-12-12 12:00:00,4035.13,4057.61,4024.6,4043.35,84238.164
2021-12-12 14:00:00,4043.35,4054.63,4013.66,4022.75,80520.754
2021-12-12 16:00:00,4022.77,4087.7,4015.22,4082.98,127764.601
2021-12-12 18:00:00,4082.98,4171.22,4082.98,4139.6,167093.446
2021-12-12 20:00:00,4139.61,4173.37,4115.88,4123.15,69366.932
2021-12-12 22:00:00,4123.37,4166.14,4114.83,4129.0,67174.815
2021-12-13 00:00:00,4129.16,4142.0,3960.0,3966.83,264386.078
2021-12-13 02:00:00,3966.83,4005.9,3950.17,3992.7,112578.796
2021-12-13 04:00:00,3992.87,4043.91,3985.21,4036.4,98116.369
2021-12-13 06:00:00,4036.38,4036.38,3970.35,3985.03,125307.802
2021-12-13 08:00:00,3985.21,4029.84,3947.02,3997.78,137695.679
2021-12-13 10:00:00,3997.77,4013.0,3977.0,4009.46,71664.815
2021-12-13 12:00:00,4009.45,4018.69,3957.48,3972.26,113673.361
2021-12-13 14:00:00,3972.27,3973.05,3760.0,3806.29,416682.387
2021-12-13 16:00:00,3806.28,3881.19,3753.73,3825.69,343365.102
2021-12-13 18:00:00,3825.69,3835.0,3668.34,3761.89,303863.086
2021-12-13 20:00:00,3761.89,3782.94,3712.57,3766.58,169002.782
2021-12-13 22:00:00,3766.59,3809.17,3753.74,3780.63,95960.657
2021-12-14 00:00:00,3780.33,3830.55,3761.65,3780.69,137838.024
2021-12-14 02:00:00,3780.7,3796.42,3745.66,3773.34,90585.743
2021-12-14 04:00:00,3773.33,3793.57,3730.05,3733.95,89226.116
2021-12-14 06:00:00,3733.76,3784.99,3682.0,3780.29,179700.225
2021-12-14 08:00:00,3780.29,3822.93,3764.0,3767.18,172855.82
2021-12-14 10:00:00,3767.15,3850.0,3761.45,3837.99,137253.721
2021-12-14 12:00:00,3837.79,3865.44,3768.36,3793.1,180067.298
2021-12-14 14:00:00,3792.95,3832.98,3763.0,3784.3,187167.25
2021-12-14 16:00:00,3784.3,3801.99,3745.35,3759.45,149308.688
2021-12-14 18:00:00,3759.45,3782.31,3723.52,3767.74,121639.402
2021-12-14 20:00:00,3767.73,3879.13,3766.59,3850.6,180486.481
2021-12-14 22:00:00,3850.61,3868.88,3817.77,3856.66,91872.642
2021-12-15 00:00:00,3856.67,3893.15,3816.89,3834.0,137926.038
2021-12-15 02:00:00,3833.76,3847.0,3802.0,3845.86,69322.7
2021-12-15 04:00:00,3845.87,3892.61,3823.3,3849.39,130924.677
2021-12-15 06:00:00,3849.84,3874.9,3837.58,3862.47,83220.706
2021-12-15 08:00:00,3862.48,3898.85,3861.34,3877.93,111117.294
2021-12-15 10:00:00,3877.94,3885.88,3841.75,3849.59,86067.908
2021-12-15 12:00:00,3849.58,3870.49,3802.51,3817.32,144998.284
2021-12-15 14:00:00,3817.31,3824.79,3650.0,3656.61,294845.332
2021-12-15 16:00:00,3656.6,3739.99,3639.39,3726.7,255394.814
2021-12-15 18:00:00,3726.51,3988.12,3717.04,3968.35,661804.886
2021-12-15 20:00:00,3968.35,4096.0,3965.44,4062.49,321080.036
2021-12-15 22:00:00,4062.61,4069.38,3994.45,4019.01,119112.392
2021-12-16 00:00:00,4019.01,4057.6,4014.05,4049.43,112770.839
2021-12-16 02:00:00,4049.52,4052.7,4004.54,4018.13,63871.077
2021-12-16 04:00:00,4017.97,4024.32,3983.42,3984.46,70651.199
2021-12-16 06:00:00,3984.46,4047.66,3978.15,4019.79,109292.738
2021-12-16 08:00:00,4019.79,4044.97,4012.07,4042.23,59777.938
2021-12-16 10:00:00,4042.23,4083.9,4017.38,4067.08,134177.706
2021-12-16 12:00:00,4067.24,4092.5,4006.11,4075.73,208954.519
2021-12-16 14:00:00,4075.77,4118.47,4039.24,4080.78,220538.476
2021-12-16 16:00:00,4080.77,4110.0,4033.27,4035.09,217924.296
2021-12-16 18:00:00,4034.67,4062.45,3980.59,3996.81,142742.397
2021-12-16 20:00:00,3996.81,4046.96,3993.0,4030.1,100662.447
2021-12-16 22:00:00,4030.1,4036.2,3951.14,3958.67,162483.222
2021-12-17 00:00:00,3958.7,3992.99,3932.37,3981.54,122656.669
2021-12-17 02:00:00,3981.51,3985.0,3951.41,3967.43,59256.083
2021-12-17 04:00:00,3967.43,3986.97,3944.92,3958.04,75569.801
2021-12-17 06:00:00,3958.04,3959.72,3850.43,3880.62,199388.137
2021-12-17 08:00:00,3880.61,3894.26,3853.55,3879.09,105554.874
2021-12-17 10:00:00,3879.08,3881.14,3803.44,3833.34,166549.32
2021-12-17 12:00:00,3833.31,3849.3,3793.82,3815.51,138411.15
2021-12-17 14:00:00,3815.51,3840.0,3694.2,3831.22,468172.593
2021-12-17 16:00:00,3831.37,3946.27,3825.0,3857.03,361176.889
2021-12-17 18:00:00,3856.91,3916.17,3850.0,3879.76,111755.775
2021-12-17 20:00:00,3879.76,3939.47,3832.0,3905.56,142965.377
2021-12-17 22:00:00,3905.56,3909.52,3821.02,3873.93,160945.373
2021-12-18 00:00:00,3872.98,3884.84,3780.0,3782.85,186127.155
2021-12-18 02:00:00,3782.86,3908.04,3764.96,3876.51,169282.121
2021-12-18 04:00:00,3876.69,3929.2,3838.88,3902.0,139606.681
2021-12-18 06:00:00,3902.0,3936.36,3881.18,3888.42,96523.318
2021-12-18 08:00:00,3888.29,3939.98,3873.18,3939.91,108384.824
2021-12-18 10:00:00,3939.91,3993.0,3920.01,3957.33,162771.015
2021-12-18 12:00:00,3957.37,3982.0,3925.65,3928.13,84412.86
2021-12-18 14:00:00,3928.13,3977.75,3924.93,3944.05,90697.978
2021-12-18 16:00:00,3944.04,3965.99,3927.75,3934.25,80375.58
2021-12-18 18:00:00,3934.24,3949.85,3905.99,3941.84,64702.092
2021-12-18 20:00:00,3941.83,3975.0,3925.65,3973.73,55010.856
2021-12-18 22:00:00,3973.74,3997.39,3943.25,3957.64,68474.193
2021-12-19 00:00:00,3957.65,3965.86,3881.89,3901.76,104840.883
2021-12-19 02:00:00,3901.76,4034.99,3896.33,3987.73,203792.264
2021-12-19 04:00:00,3987.73,4024.42,3982.87,3987.43,83636.071
2021-12-19 06:00:00,3987.45,3992.38,3966.0,3976.56,57849.797
2021-12-19 08:00:00,3976.52,3987.58,3937.76,3940.68,99666.048
2021-12-19 10:00:00,3940.77,3942.56,3896.11,3924.21,120835.168
2021-12-19 12:00:00,3924.22,3979.51,3896.85,3963.21,175225.139
2021-12-19 14:00:00,3963.08,3995.99,3912.0,3925.59,203016.716
2021-12-19 16:00:00,3925.59,3950.0,3903.47,3923.12,86644.914
2021-12-19 18:00:00,3923.11,3934.57,3882.52,3911.85,92633.367
2021-12-19 20:00:00,3911.85,3936.79,3895.22,3919.19,56276.44
2021-12-19 22:00:00,3919.18,3990.0,3910.7,3922.51,117939.23
2021-12-20 00:00:00,3922.51,3981.48,3891.21,3931.74,161137.372
2021-12-20 02:00:00,3931.52,3939.89,3888.0,3905.23,101924.473
2021-12-20 04:00:00,3905.23,3932.91,3833.77,3844.83,125073.038
2021-12-20 06:00:00,3844.83,3858.84,3804.19,3822.45,155836.651
2021-12-20 08:00:00,3822.33,3832.75,3757.44,3767.58,165798.849
2021-12-20 10:00:00,3767.83,3820.49,3765.83,3811.71,119608.234
2021-12-20 12:00:00,3811.72,3813.34,3764.56,3775.67,115467.588
2021-12-20 14:00:00,3775.68,3848.34,3750.0,3799.96,264522.201
2021-12-20 16:00:00,3799.96,3857.92,3791.47,3823.15,129338.898
2021-12-20 18:00:00,3823.36,3880.87,3816.78,3870.89,94574.363
2021-12-20 20:00:00,3870.65,3967.46,3870.45,3912.15,193369.413
2021-12-20 22:00:00,3912.16,3954.49,3889.27,3943.48,114858.339
2021-12-21 00:00:00,3943.64,3981.62,3914.26,3929.21,156943.287
2021-12-21 02:00:00,3929.21,4024.88,3912.26,4008.04,168473.265
2021-12-21 04:00:00,4008.08,4055.53,3998.01,4011.13,170262.392
2021-12-21 06:00:00,4011.32,4025.02,3990.58,4002.9,73564.092
2021-12-21 08:00:00,4002.9,4037.69,3993.57,4017.86,102301.017
2021-12-21 10:00:00,4017.86,4032.21,4011.65,4025.76,51947.119
2021-12-21 12:00:00,4025.75,4063.0,4002.28,4010.4,133024.575
2021-12-21 14:00:00,4010.4,4015.36,3961.16,3978.16,130718.481
2021-12-21 16:00:00,3978.17,4013.58,3970.54,3991.86,77771.077
2021-12-21 18:00:00,3991.87,4011.93,3981.73,4007.94,42712.168
2021-12-21 20:00:00,4007.94,4035.55,3997.15,4025.99,77182.183
